id_siniestro,fecha_ocurrencia,fecha_reporte,ciudad,ramo,cobertura,proveedor,monto_reclamado,score_reglas,score_ml,score_anomalia,score_nlp,score_final,nivel_riesgo,accion_sugerida,reglas_activadas,explicacion,documentos,asegurado,vehiculo,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,similar_claim_id,max_similarity,descripcion,id_proveedor,id_asegurado,proveedor_porcentaje_casos_observados,proveedor_lista_restrictiva,poliza_suma_asegurada,monto_vs_suma_asegurada,etiqueta_fraude_simulada
SIN-00644,2025-10-05,2025-10-21,Quito,Generales,Daño,PRO-0061 - Taller,26402.15,100,99.92,48.65,90.0,93.84,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar; R012_MONTO_ATIPICO: Monto atipico,El caso queda en nivel Rojo con score 94. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. El proveedor concentra reclamos o casos observados. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. El monto reclamado es alto frente a la suma asegurada. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00025 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"2 faltantes, 2 ilegibles",ASE-0097,,3,362,16,0,SIN-00025,1.0,Evento reportado con tercero no identificado y documentos pendientes.,PRO-0061,ASE-0097,0.27,False,27436,0.9623177576906256,1
SIN-00188,2026-01-31,2026-02-15,Machala,Vehículos,Daño,PRO-0066 - Taller,31487.84,100,99.97,48.49,90.0,93.84,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R010_TERCERO_NO_IDENTIFICADO: Tercero no identificado; R011_NARRATIVA_SIMILAR: Narrativa similar; R012_MONTO_ATIPICO: Monto atipico,El caso queda en nivel Rojo con score 94. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. No consta tercero identificado en un caso vehicular. La descripcion es muy similar a otro reclamo. El monto reclamado es alto frente a la suma asegurada. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00002 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 2 ilegibles, 1 inconsistentes",ASE-0175,,3,362,15,1,SIN-00002,1.0,Daño reportado con narrativa similar a otros reclamos revisados.,PRO-0066,ASE-0175,0.2,False,39667,0.7938044218115814,1
SIN-00165,2025-05-11,2025-06-07,Guayaquil,Salud,Cirugía,PRO-0007 - Asistencia,35400.76,100,100.0,48.04,90.0,93.8,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar; R012_MONTO_ATIPICO: Monto atipico,El caso queda en nivel Rojo con score 94. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. El proveedor concentra reclamos o casos observados. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. El monto reclamado es alto frente a la suma asegurada. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00025 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"2 faltantes, 3 ilegibles",ASE-0252,,3,362,27,0,SIN-00025,1.0,Evento reportado con tercero no identificado y documentos pendientes.,PRO-0007,ASE-0252,0.268,False,46963,0.7538010774439453,1
SIN-00766,2026-01-11,2026-01-28,Manta,Vehículos,Robo parcial,PRO-0021 - Taller,30521.0,100,100.0,47.84,90.0,93.78,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R003_DEMORA_ROBO: Demora en robo; R005_FRECUENCIA_VEHICULO: Frecuencia del vehiculo; R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R010_TERCERO_NO_IDENTIFICADO: Tercero no identificado; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Rojo con score 94. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. Robo reportado con demora atipica. El vehiculo aparece en multiples reclamos. El proveedor concentra reclamos o casos observados. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. No consta tercero identificado en un caso vehicular. La descripcion es muy similar a otro reclamo. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00002 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 2 ilegibles",ASE-0058,VEH-0023,358,7,17,0,SIN-00002,1.0,Daño reportado con narrativa similar a otros reclamos revisados.,PRO-0021,ASE-0058,0.24,False,42355,0.7205996930704758,1
SIN-00452,2026-11-01,2026-11-20,Machala,Vehículos,Robo parcial,PRO-0002 - Taller,21698.7,100,98.0,52.12,90.0,93.71,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R003_DEMORA_ROBO: Demora en robo; R005_FRECUENCIA_VEHICULO: Frecuencia del vehiculo; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar; R012_MONTO_ATIPICO: Monto atipico,El caso queda en nivel Rojo con score 94. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. Robo reportado con demora atipica. El vehiculo aparece en multiples reclamos. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. El monto reclamado es alto frente a la suma asegurada. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00002 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"2 faltantes, 2 ilegibles",ASE-0166,VEH-0248,362,3,19,0,SIN-00002,1.0,Daño reportado con narrativa similar a otros reclamos revisados.,PRO-0002,ASE-0166,0.049,False,28573,0.7594127322997235,1
SIN-00630,2026-04-22,2026-05-13,Loja,Generales,Pérdida,PRO-0027 - Perito,48558.66,99,100.0,52.52,90.0,93.7,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar; R012_MONTO_ATIPICO: Monto atipico,El caso queda en nivel Rojo con score 94. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. El monto reclamado es alto frente a la suma asegurada. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00003 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 1 ilegibles, 1 inconsistentes",ASE-0335,,362,3,21,1,SIN-00003,1.0,Robo ocurrido cerca del inicio de vigencia con denuncia tardía.,PRO-0027,ASE-0335,0.221,False,52170,0.9307774583093733,1
SIN-00833,2025-12-06,2025-12-29,Guayaquil,Generales,Pérdida,PRO-0002 - Taller,48834.79,99,99.93,52.4,90.0,93.67,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar; R012_MONTO_ATIPICO: Monto atipico,El caso queda en nivel Rojo con score 94. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. El monto reclamado es alto frente a la suma asegurada. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00002 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 1 ilegibles, 1 inconsistentes",ASE-0078,,3,362,23,0,SIN-00002,1.0,Daño reportado con narrativa similar a otros reclamos revisados.,PRO-0002,ASE-0078,0.049,False,54817,0.8908694383129321,1
SIN-00583,2026-02-05,2026-02-16,Manta,Vida,Fallecimiento,PRO-0056 - Taller,28191.79,100,99.57,47.73,90.0,93.67,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar; R012_MONTO_ATIPICO: Monto atipico,El caso queda en nivel Rojo con score 94. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. El proveedor concentra reclamos o casos observados. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. El monto reclamado es alto frente a la suma asegurada. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00002 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 1 ilegibles, 1 inconsistentes",ASE-0139,,358,7,11,1,SIN-00002,1.0,Daño reportado con narrativa similar a otros reclamos revisados.,PRO-0056,ASE-0139,0.1,False,34148,0.8255766077076256,1
SIN-00950,2026-01-04,2026-02-01,Quito,Hogar,Daño por agua,PRO-0033 - Clínica,44075.94,99,100.0,51.16,90.0,93.57,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar; R012_MONTO_ATIPICO: Monto atipico,El caso queda en nivel Rojo con score 94. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. El monto reclamado es alto frente a la suma asegurada. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00002 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 1 ilegibles",ASE-0060,,358,7,28,0,SIN-00002,1.0,Daño reportado con narrativa similar a otros reclamos revisados.,PRO-0033,ASE-0060,0.091,False,57411,0.7677263938966401,1
SIN-00377,2025-12-28,2026-01-08,Quito,Generales,Responsabilidad civil,PRO-0067 - Taller,38973.34,99,99.97,51.16,90.0,93.56,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar; R012_MONTO_ATIPICO: Monto atipico,El caso queda en nivel Rojo con score 94. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. El monto reclamado es alto frente a la suma asegurada. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00002 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"2 faltantes, 2 ilegibles, 1 inconsistentes",ASE-0268,,3,362,11,0,SIN-00002,1.0,Daño reportado con narrativa similar a otros reclamos revisados.,PRO-0067,ASE-0268,0.111,False,38925,1.001241875401413,1
SIN-00785,2026-10-22,2026-11-06,Loja,Vehículos,Daño,PRO-0039 - Asistencia,21828.62,100,98.38,48.9,90.0,93.48,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R005_FRECUENCIA_VEHICULO: Frecuencia del vehiculo; R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R010_TERCERO_NO_IDENTIFICADO: Tercero no identificado; R011_NARRATIVA_SIMILAR: Narrativa similar; R012_MONTO_ATIPICO: Monto atipico,El caso queda en nivel Rojo con score 93. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. El vehiculo aparece en multiples reclamos. El proveedor concentra reclamos o casos observados. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. No consta tercero identificado en un caso vehicular. La descripcion es muy similar a otro reclamo. El monto reclamado es alto frente a la suma asegurada. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00025 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 2 ilegibles, 1 inconsistentes",ASE-0008,VEH-0154,364,1,15,0,SIN-00025,1.0,Evento reportado con tercero no identificado y documentos pendientes.,PRO-0039,ASE-0008,0.119,False,24464,0.892275179856115,1
SIN-00473,2026-02-24,2026-03-23,Machala,Vehículos,Daño,PRO-0038 - Proveedor documentos,31773.8,99,99.42,51.14,90.0,93.42,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar; R012_MONTO_ATIPICO: Monto atipico,El caso queda en nivel Rojo con score 93. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. El monto reclamado es alto frente a la suma asegurada. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00025 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 inconsistentes,ASE-0165,,1,364,27,1,SIN-00025,1.0,Evento reportado con tercero no identificado y documentos pendientes.,PRO-0038,ASE-0165,0.183,False,40275,0.7889211669770329,1
SIN-00941,2026-10-10,2026-11-06,Quito,Vehículos,Daño,PRO-0066 - Taller,8553.11,100,97.06,51.4,90.0,93.41,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R010_TERCERO_NO_IDENTIFICADO: Tercero no identificado; R011_NARRATIVA_SIMILAR: Narrativa similar; R012_MONTO_ATIPICO: Monto atipico,El caso queda en nivel Rojo con score 93. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. No consta tercero identificado en un caso vehicular. La descripcion es muy similar a otro reclamo. El monto reclamado es alto frente a la suma asegurada. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00025 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 2 ilegibles, 1 inconsistentes",ASE-0268,,358,7,27,0,SIN-00025,1.0,Evento reportado con tercero no identificado y documentos pendientes.,PRO-0066,ASE-0268,0.2,False,10107,0.8462560601563274,1
SIN-00307,2025-01-05,2025-01-28,Ambato,Vehículos,Daño,PRO-0006 - Clínica,49913.37,96,100.0,66.01,90.0,93.4,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Rojo con score 93. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. El proveedor concentra reclamos o casos observados. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00002 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 2 ilegibles, 1 inconsistentes",ASE-0056,,2,363,23,0,SIN-00002,1.0,Daño reportado con narrativa similar a otros reclamos revisados.,PRO-0006,ASE-0056,0.195,False,69082,0.7225235227700414,1
SIN-00420,2026-12-03,2026-12-18,Manta,Generales,Responsabilidad civil,PRO-0002 - Taller,52878.5,99,99.85,49.27,90.0,93.34,Rojo,Priorizar revision documental y analisis antifraude humano,R001_BORDE_VIGENCIA: Evento cerca de vigencia; R002_REPORTE_TARDIO: Reporte tardio; R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar; R012_MONTO_ATIPICO: Monto atipico,El caso queda en nivel Rojo con score 93. Ocurrio muy cerca del inicio o fin de poliza. Existe demora relevante entre ocurrencia y reporte. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. El monto reclamado es alto frente a la suma asegurada. El modelo supervisado tambien asigna una probabilidad sintetica elevada de prioridad. Narrativa comparable con SIN-00003 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 2 ilegibles",ASE-0004,,362,3,15,0,SIN-00003,1.0,Robo ocurrido cerca del inicio de vigencia con denuncia tardía.,PRO-0002,ASE-0004,0.049,False,65116,0.8120661588549665,1
